,Unnamed: 0,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,phase,prompt,real_world,typical_goal,task
686,732,48,2,"[{""page_index"":0,""viewing_time"":3578}]",3579.3,instructions,2,425725,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"""","""","""","""","""","""",""""
687,733,48,2,"""",36546.3,survey-multi-choice,3,462280,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""","""",""""
688,734,48,2,"[{""page_index"":0,""viewing_time"":381881.40000000596}]",381882.2,instructions,4,844174,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"""","""","""","""","""","""",""""
689,735,48,2,"""",68840.3,survey-text,5,913025,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"{""Plan"":""I think about the health for my dog even tho I don't want to do it. I put the leash on and I tell myself I will walk them for 10 minutes. I sometimes end up walking them for 20 mintues.""}","""",test,Take your dog for a walk.,"""","""","generate, unconstrained"
690,736,48,2,"""",162412.2,survey-text,6,1075448,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"{""Plan"":""I research what i need to make the shoes and how to do it. I buy the materials I need to make them . I follow the instructions on how to start making them.""}","""",test,Make a pair of new shoes.,"""","""","generate, unconstrained"
691,737,48,2,"""",106670.4,survey-text,7,1182129,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"{""Plan"":""I start looking up how to effectively do that. I buy the materials to do that. I call up my friends who are willing to help me get the couch on the roof. I have ropes and we heave and ho to lift the couch up.""}","""",test,Get your sofa onto the roof of your house.,"""","""","generate, unconstrained"
692,738,48,2,"""",85366.3,survey-text,8,1267502,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"{""Plan"":""I drink ice cold water, eat ice cream or I splash cold water to my face.I would use cool water on a rag and then I put it at the back of my neck.""}","""",test,Cool down in a record-breaking heat wave.,"""","""","generate, unconstrained"
693,739,48,2,"""",27107.1,survey-text,9,1294616,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"{""Plan"":""I call up my friends if they are wanting to join me for a game. We go to the park.""}","""",test,Play baseball with your friends.,"""","""","generate, unconstrained"
694,740,48,2,"""",64870.1,survey-text,10,1359493,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"{""Plan"":""I go to the school when it is dark and when one is around and sneak my way in. I go find the trophy and I see it.""}","""",test,Steal the championship trophy from behind your school's award case.,"""","""","generate, unconstrained"
695,741,48,2,"""",121059.2,survey-text,11,1480597,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"{""Plan"":""I go to an organization that helps the re-election and I ask what can I do. It usually is going to door to door or going to the side of the side with signs. I would go on my social media and post my support for my mayor.""}","""",test,Help your local town mayor win re-election.,"""","""","generate, unconstrained"
696,742,48,2,"[{""page_index"":0,""viewing_time"":4964.899999976158},{""page_index"":1,""viewing_time"":51351.60000002384}]",56318,instructions,12,1536919,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"""","""","""","""","""","""",""""
697,743,48,2,"""",15068,survey-multi-choice,13,1551996,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""",""""
698,744,48,2,"[{""page_index"":0,""viewing_time"":2055}]",2055.6,instructions,14,1554054,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"""","""","""","""","""","""",""""
699,745,48,2,"""",16141.4,survey-likert,15,1570202,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"{""freq"":1}",[0],test,"""","""","""",""""
700,746,48,2,"""",4261.5,survey-likert,16,1574468,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"{""freq"":5}",[0],test,"""","""","""",""""
701,747,48,2,"""",3284.8,survey-likert,17,1577760,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"{""freq"":6}",[0],test,"""","""","""",""""
702,748,48,2,"""",4453.5,survey-likert,18,1582218,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"{""freq"":0}",[0],test,"""","""","""",""""
703,749,48,2,"""",4426,survey-likert,19,1586651,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"{""freq"":2}",[0],test,"""","""","""",""""
704,750,48,2,"""",3838.2,survey-likert,20,1590492,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"{""freq"":6}",[0],test,"""","""","""",""""
705,751,48,2,"""",5682.1,survey-likert,21,1596181,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"{""freq"":2}",[0],test,"""","""","""",""""
706,752,48,2,"""",44693.2,survey-text,22,1640887,15,60edecb2a22d916d2ed4a6f9,613ba7b30e0d3f3ab77362c9,5fc6e3a0040c3f0e7cb45c8a,613ba7b30e0d3f3ab77362c9,"{""Q0"":""10"",""Q1"":""6"",""Q2"":""10"",""Q3"":""2"",""Q4"":""It was a very fun experiment.""}","""","""","""","""","""",""""
707,753,50,3,"[{""page_index"":0,""viewing_time"":4855},{""page_index"":1,""viewing_time"":7533},{""page_index"":2,""viewing_time"":5390},{""page_index"":3,""viewing_time"":9747}]",27526,instructions,0,27532,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"""","""","""","""","""","""",""""
708,754,50,3,"""",54818,survey-text,1,82357,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"{""Q0"":""I commit to do my best to try to write high-quality plans. I recognize that if I do not try my best to generate a plan for each goal, I may not be paid. ""}","""","""","""","""","""",""""
709,755,50,3,"[{""page_index"":0,""viewing_time"":1744}]",1744,instructions,2,84102,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"""","""","""","""","""","""",""""
710,756,50,3,"""",12582,survey-multi-choice,3,96688,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""","""",""""
711,757,50,3,"[{""page_index"":0,""viewing_time"":1378}]",1378,instructions,4,98070,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"""","""","""","""","""","""",""""
712,758,50,3,"""",139472,survey-text,5,237544,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"{""Plan"":""First, you would have to make sure you have the tools necessary to cut down the tree as well as the strength to cut down the tree if need be. There are many different tools you could use to cut down a tree, and you would need the money to buy them if you don't have them already; therefore, you would need to save money or work to buy the tools you need, and also exercise your upper body/core/whatever is necessary to be able to cut down that tree.""}","""",test,Cut down a tree.,"""","""","generate, unconstrained"
713,759,50,3,"""",242721,survey-text,6,480260,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"{""Plan"":""To build a bookshelf, you need the materials to build the bookshelf, the tools to construct it and keep it together, and a plan or blueprint to assemble it. Firstly, you would need to generate a blueprint for the bookshelf's design, including the dimensions of the materials and how much of each material you would need. Then, you would need to go to a hardware store to gather materials, such as a hammer and nails and wood or whatever material you are using to create the bookshelf.""}","""",test,Build a bookshelf.,"""","""","generate, unconstrained"
714,762,50,3,"""",117458,survey-text,8,860008,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"{""Plan"":""Firstly, you would need to have enough money to buy all the necessary decorations to decorate a large Christmas tree. You would have to save/work to get to that money. When you do, you would have to plan how many decorations you will need using the dimensions of this giant tree and buy the decorations in person/online. You would also need to make sure you have a big enough ladder or a way of getting to the very top to get the decorations everywhere you need.""}","""",test,Decorate the world's largest Christmas tree.,"""","""","generate, unconstrained"
715,763,50,3,"""",184306,survey-text,9,1044312,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"{""Plan"":""Firstly, make sure you have an internet connection so you can access the internet. Then, you would use google translate or some sort of translation website/software to translate the menu, and you could have the server read the translation or you can point the item out on the menu after having translate.""}","""",test,"Order food in a restaurant, where you don't speak the native language.","""","""","generate, unconstrained"
716,764,50,3,"""",91150,survey-text,10,1135461,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"{""Plan"":""In order to do this you would have to undergo trial and error with toys, interactions, music, facial expressions, etc. to determine what actually entertains a baby platypus. You could then use those methods to entertain the baby platypus for as long as needed!""}","""",test,Keep a baby platupyus entertained.,"""","""","generate, unconstrained"
717,765,50,3,"""",68741,survey-text,11,1204203,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"{""Plan"":""Firstly, I would recommend you tranquilize/anesthetize the lion first so you don't have to worry about it being hostile towards you. Then, using a giant toothbrush/toothpaste, you could brush the lion's teeth or scrape them, depending on the severity of the plaque on the lion's teeth. And also be far away when the lion wakes up.""}","""",test,Remove plaque from the teeth of a lion.,"""","""","generate, unconstrained"
718,766,50,3,"[{""page_index"":0,""viewing_time"":2211},{""page_index"":1,""viewing_time"":15551.999999999767}]",17764,instructions,12,1221967,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"""","""","""","""","""","""",""""
719,767,50,3,"""",3988,survey-multi-choice,13,1225960,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""",""""
720,768,50,3,"[{""page_index"":0,""viewing_time"":1183}]",1184,instructions,14,1227148,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"""","""","""","""","""","""",""""
721,769,50,3,"""",47634,survey-likert,15,1274785,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"{""freq"":2}",[0],test,"""","""","""",""""
722,770,50,3,"""",5224,survey-likert,16,1280014,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"{""freq"":2}",[0],test,"""","""","""",""""
723,771,50,3,"""",3790,survey-likert,17,1283808,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"{""freq"":3}",[0],test,"""","""","""",""""
724,772,50,3,"""",21173,survey-likert,18,1304986,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"{""freq"":4}",[0],test,"""","""","""",""""
725,773,50,3,"""",4566,survey-likert,19,1309556,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"{""freq"":1}",[0],test,"""","""","""",""""
726,774,50,3,"""",5386,survey-likert,20,1314947,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"{""freq"":4}",[0],test,"""","""","""",""""
727,775,50,3,"""",2730,survey-likert,21,1317681,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"{""freq"":3}",[0],test,"""","""","""",""""
728,776,50,3,"""",19534,survey-text,22,1337233,36,60edecb2a22d916d2ed4a6f9,613bb3c0286e536dbd136b22,6110a34807df3d33c4bc0d3e,613bb3c0286e536dbd136b22,"{""Q0"":""10"",""Q1"":""6"",""Q2"":""9"",""Q3"":""5"",""Q4"":""}","""","""","""","""","""",""""
729,777,46,3,"[{""page_index"":0,""viewing_time"":9307.69999999553},{""page_index"":1,""viewing_time"":5926.60000000149},{""page_index"":2,""viewing_time"":7487.89999999851},{""page_index"":3,""viewing_time"":9823.5}]",32548.1,instructions,0,32559,30,60edecb2a22d916d2ed4a6f9,613ba78e272f6b73719ded94,60fcc3ba174af897bbc7e85e,613ba78e272f6b73719ded94,"""","""","""","""","""","""",""""
730,778,46,3,"""",44690.5,survey-text,1,77264,30,60edecb2a22d916d2ed4a6f9,613ba78e272f6b73719ded94,60fcc3ba174af897bbc7e85e,613ba78e272f6b73719ded94,"{""Q0"":""I commit to do my best to try and write high-quality plans. I re recognize that if I do not try my best to generate a plan for each goal, I may not get paid.""}","""","""","""","""","""",""""
731,779,46,3,"[{""page_index"":0,""viewing_time"":2787}]",2787.4,instructions,2,80054,30,60edecb2a22d916d2ed4a6f9,613ba78e272f6b73719ded94,60fcc3ba174af897bbc7e85e,613ba78e272f6b73719ded94,"""","""","""","""","""","""",""""
732,780,46,3,"""",12797.4,survey-multi-choice,3,92856,30,60edecb2a22d916d2ed4a6f9,613ba78e272f6b73719ded94,60fcc3ba174af897bbc7e85e,613ba78e272f6b73719ded94,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""","""",""""
733,781,46,3,"[{""page_index"":0,""viewing_time"":1690.4000000059605}]",1691.4,instructions,4,94559,30,60edecb2a22d916d2ed4a6f9,613ba78e272f6b73719ded94,60fcc3ba174af897bbc7e85e,613ba78e272f6b73719ded94,"""","""","""","""","""","""",""""
734,784,46,3,"""",46213.5,survey-text,6,232366,30,60edecb2a22d916d2ed4a6f9,613ba78e272f6b73719ded94,60fcc3ba174af897bbc7e85e,613ba78e272f6b73719ded94,"{""Plan"":""make sure the lion is heavily sedated. lay him down and make sure the legs and head are restrained so that if he wakes up he won't bit your hand/head off. open his mouth and clean the teeth with a scraping type tool.""}","""",test,Remove plaque from the teeth of a lion.,"""","""","generate, unconstrained"
735,785,46,3,"""",47716.1,survey-text,7,280095,30,60edecb2a22d916d2ed4a6f9,613ba78e272f6b73719ded94,60fcc3ba174af897bbc7e85e,613ba78e272f6b73719ded94,"{""Plan"":""pick it up and snuggle it, see if it likes that. if not, try and find a safe body of water that it can swim/hang out in. not sure if they eat veggies, but you could try feeding it some fresh veggies.""}","""",test,Keep a baby platupyus entertained.,"""","""","generate, unconstrained"
736,786,46,3,"""",37423.1,survey-text,8,317527,30,60edecb2a22d916d2ed4a6f9,613ba78e272f6b73719ded94,60fcc3ba174af897bbc7e85e,613ba78e272f6b73719ded94,"{""Plan"":""lay out all of the pieces and make sure you have all of the tools ready. start from wherever the instructions tell you to. if there's no instructions, look it up on youtube""}","""",test,Build a bookshelf.,"""","""","generate, unconstrained"
737,787,46,3,"""",68699.4,survey-text,9,386239,30,60edecb2a22d916d2ed4a6f9,613ba78e272f6b73719ded94,60fcc3ba174af897bbc7e85e,613ba78e272f6b73719ded94,"{""Plan"":""put your ore in the water and try to latch on to the ground so the canoe doesn't move. try to grab any branches hanging over you so you font fall down. if you have rope, try to tie it to something nearby to hold it.""}","""",test,Stop your canoe from falling down the waterfall.,"""","""","generate, unconstrained"
738,788,46,3,"""",55574.8,survey-text,10,441823,30,60edecb2a22d916d2ed4a6f9,613ba78e272f6b73719ded94,60fcc3ba174af897bbc7e85e,613ba78e272f6b73719ded94,"{""Plan"":""get a chainsaw. make sure you do research on where/how to cut a tree because sometimes branches /trees can fall in a different direction than you think. yell TIMBER so everyone nearby knows. carefully saw it across the correct area.""}","""",test,Cut down a tree.,"""","""","generate, unconstrained"
