,level_0,index,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,study_id,session_id,response,question_order,prompt,task,subj_id,plan,batch_idx,goal_type,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version,rating
3545,3957,3959,59,28,"""",1549.0000000000582,survey-likert,22,365954,0.0-2.0-0.17,5ade6f91066c510001d43914,61e05c6eb0cfe8c09374f8c6,61e0736bf5b26f67297aec2e,5ade6f91066c510001d43914,61e05c6eb0cfe8c09374f8c6,61e0736bf5b26f67297aec2e,"{""humanness"":0}",[0],"If someone does 50 jumping jacks in a room with a tower of dominos, then the tower of dominos falls over. But suppose someone does 50 jumping jacks in a room with a tower of dominos, and then the tower of dominos does not fall over. However, the reason this happened was not that they were jumping far away from the dominos.",rate_humanness,gpt-3,"This could have happened because they were jumping far away from the dominos, but they were jumping up and down on the dominos, which caused the dominos to fall.",27,single-constraint,2022-01-13 18:46:09,73.60.207.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Macintosh,Safari,15.2,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
3586,4002,4004,6,56,"""",3530.9000000953674,survey-likert,19,153470,0.0-2.0-0.16,6109f35a1b748c0a8876d117,61e05c6eb0cfe8c09374f8c6,61e06535a3c5978bad6b2c3c,6109f35a1b748c0a8876d117,61e05c6eb0cfe8c09374f8c6,61e06535a3c5978bad6b2c3c,"{""humanness"":0}",[0],"If a confetti cannon is fired, then it produces a loud noise. But suppose a confetti cannon is fired, and then it does not produce a loud noise. However, the reason this happened was not that the confetti cannon was defective, the cannon was jammed, there was not enough confetti in the cannon, or that the people were wearing ear plugs.",rate_humanness,gpt-3,"This could have happened because the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material, the confetti was replaced with a different material,.",55,all-constraints,2022-01-13 17:45:31,24.131.226.40,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Macintosh,Chrome,96.0.4664.93,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
3655,4081,4083,60,38,"""",16138.99999999997,survey-likert,4,275398,0.0-2.0-0.1,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If a person breathes in wildfire smoke, then they cough. But suppose a person breathes in wildfire smoke, and then they do not cough. However, the reason this happened was not that they did not breathe in enough.",rate_humanness,gpt-3,"This could have happened because the person had asthma, and thus was unable to cough.",37,single-constraint,2022-01-13 18:46:10,104.34.78.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
3656,4082,4084,60,38,"""",17473,survey-likert,5,292874,0.0-2.0-0.2,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If the weather gets hotter around a snowman in a backyard, then the snowman melts. But suppose the weather gets hotter around a snowman in a backyard, and then the snowman does not melt. However, the reason this happened was not that the snowman was made of plastic.",rate_humanness,gpt-3,This could have happened because the snowman was made of snow that did not melt.,37,single-constraint,2022-01-13 18:46:10,104.34.78.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
3661,4087,4089,60,38,"""",19699,survey-likert,10,404919,0.0-2.0-0.7,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If someone turns on a bathtub tap, then a bathtub fills with water. But suppose someone turns on a bathtub tap, and then the bathtub does not fill with water. However, the reason this happened was not that the person did not pay their water bill so the supply was turned off.",rate_humanness,gpt-3,This could have happened because the bathtub was already full of water.,37,single-constraint,2022-01-13 18:46:10,104.34.78.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
3664,4090,4092,60,38,"""",25668,survey-likert,13,459641,0.0-2.0-0.10,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If someone does 50 jumping jacks in a room with a tower of dominos, then the tower of dominos falls over. But suppose someone does 50 jumping jacks in a room with a tower of dominos, and then the tower of dominos does not fall over. However, the reason this happened was not that they were jumping far away from the dominos.",rate_humanness,gpt-3,This could have happened because the person was jumping near the dominos and the force of their jumping pushed the dominos over.,37,single-constraint,2022-01-13 18:46:10,104.34.78.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
3665,4091,4093,60,38,"""",16217.000000000058,survey-likert,14,475863,0.0-2.0-0.11,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If it rains over grass, then the grass becomes wet. But suppose it rains, and then the grass does not become wet. However, the reason this happened was not that there was a canopy over the grass.",rate_humanness,gpt-3,This could have happened because the grass was covered by a spell that kept it dry.,37,single-constraint,2022-01-13 18:46:10,104.34.78.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
3669,4095,4097,60,38,"""",16093.999999999884,survey-likert,18,541421,0.0-2.0-0.15,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If pest outbreaks occur on a farm, then crops in the farm die. But suppose pest outbreaks occur on a farm, and then crops in the farm do not die. However, the reason this happened was not that the crops were previously sprayed with pesticides.",rate_humanness,gpt-3,This could have happened because the crops were not in the ground long enough for the pesticides to kill them.,37,single-constraint,2022-01-13 18:46:10,104.34.78.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
3670,4096,4098,60,38,"""",11595,survey-likert,19,553021,0.0-2.0-0.16,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If a door is locked with a bolt, then it cannot be opened. But suppose a door is locked with a bolt, and then it is opened. However, the reason this happened was not that the lock was broken.",rate_humanness,gpt-3,This could have happened because the person who locked the door was not the person who unlocked the door.,37,single-constraint,2022-01-13 18:46:10,104.34.78.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
3673,4099,4101,60,38,"""",18639,survey-likert,22,616290,0.0-2.0-0.19,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If someone walks through a metal detector with a metal watch, then alarms go off. But suppose someone walks through a metal detector with a metal watch, and then alarms do not go off. However, the reason this happened was not that the metal detector was faulty.",rate_humanness,gpt-3,This could have happened because the person took off his metal watch. He might have taken it off in order to get through security faster.,37,single-constraint,2022-01-13 18:46:10,104.34.78.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
3674,4100,4102,60,38,"""",11937,survey-likert,23,628232,0.0-2.0-0.20,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If a person breathes in wildfire smoke, then they cough. But suppose a person breathes in wildfire smoke, and then they do not cough. However, the reason this happened was not that they did not breathe in enough.",rate_humanness,gpt-3,This could have happened because that person has asthma and is used to breathing in smoke.,37,single-constraint,2022-01-13 18:46:10,104.34.78.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
3675,4101,4103,60,38,"""",16853,survey-likert,24,645090,0.0-2.0-0.21,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If someone turns on a bathtub tap, then a bathtub fills with water. But suppose someone turns on a bathtub tap, and then the bathtub does not fill with water. However, the reason this happened was not that the person did not pay their water bill so the supply was turned off.",rate_humanness,gpt-3,This could have happened because the bathtub was full of water before the person turned on the tap.,37,single-constraint,2022-01-13 18:46:10,104.34.78.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
3677,4103,4105,60,38,"""",14284,survey-likert,26,677617,0.0-2.0-0.23,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If rocks are thrown at a window, then the window breaks. But suppose rocks are thrown at a window, and then the window does not break. However, the reason this happened was not that the window was made of shatter-proof glass.",rate_humanness,gpt-3,This could have happened because the window was made of bullet-proof glass.,37,single-constraint,2022-01-13 18:46:10,104.34.78.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
3685,4111,4113,60,38,"""",16039.000000000116,survey-likert,34,829740,0.0-2.0-0.31,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If a person breathes in wildfire smoke, then they cough. But suppose a person breathes in wildfire smoke, and then they do not cough. However, the reason this happened was not that they did not breathe in enough.",rate_humanness,gpt-3,This could have happened because the wildfire smoke was so thick that it was hard to breathe in.,37,single-constraint,2022-01-13 18:46:10,104.34.78.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
3686,4112,4114,60,38,"""",36627,survey-likert,35,866374,0.0-2.0-0.32,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If someone walks through a metal detector with a metal watch, then alarms go off. But suppose someone walks through a metal detector with a metal watch, and then alarms do not go off. However, the reason this happened was not that the metal detector was faulty.",rate_humanness,gpt-3,This could have happened because they may have taken off their watch.,37,single-constraint,2022-01-13 18:46:10,104.34.78.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
3688,4114,4116,60,38,"""",20237.999999999884,survey-likert,37,902276,0.0-2.0-0.34,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If a person breathes in wildfire smoke, then they cough. But suppose a person breathes in wildfire smoke, and then they do not cough. However, the reason this happened was not that they did not breathe in enough.",rate_humanness,gpt-3,"This could have happened because the person has asthma and is used to breathing in wildfire smoke, so it does not bother them.",37,single-constraint,2022-01-13 18:46:10,104.34.78.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
3692,4118,4120,60,38,"""",13933,survey-likert,41,956099,0.0-2.0-0.38,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If someone touches poison ivy, then they get a rash. But suppose touches poison ivy, and then they do not get a rash. However, the reason this happened was not that they were wearing gloves.",rate_humanness,gpt-3,This could have happened because the person was wearing gloves made of a strong material that is resistant to poison ivy oil.,37,single-constraint,2022-01-13 18:46:10,104.34.78.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
3693,4119,4121,60,38,"""",14193,survey-likert,42,970295,0.0-2.0-0.39,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,6163f468f64021af99daf9b5,61e05c6eb0cfe8c09374f8c6,61e073696d660806a07eeb94,"{""humanness"":0}",[0],"If a severe earthquake occurs near an office building, then the shelves in the office fall down. But suppose a severe earthquake occurs near an office building, and then the shelves in the office do not fall down. However, the reason this happened was not that the shelves were bolted to the ground.",rate_humanness,gpt-3,This could have happened because the shelves were bolted to the ground but the earthquake was so severe that the building was damaged and the shelves fell down anyway.,37,single-constraint,2022-01-13 18:46:10,104.34.78.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
