,index,Unnamed: 0,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,phase,prompt,task,constraint
556,711,6,22,3,"""",78100,survey-text,6,374247,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""Plan"":""My plan would be to use photos or imagery through the menu in order to communicate my wants or needs to the servers.""}","""",test,"Order food in a restaurant, where you don't speak the native language.",generate plans,"without using a translator app, a human translator, your fingers, or sign language"
557,712,7,22,3,"""",165553,survey-text,7,539797,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""Plan"":""My plan would be to somehow incorporate an activity in where you can have the lion's mouth stay open. For example, you could bribe the lion with small treats (not meat) and have them open their mouth. Each time their mouth opens, you remove a bit of plaque and then toss a small treat for them. That will teach them that if they open their mouth they will be rewarded with a treat""}","""",test,Remove plaque from the teeth of a lion.,generate plans,"without using a tranquilizer, meat, a sleeping drug, or animal specialists"
558,713,8,22,3,"""",61721,survey-text,8,601519,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""Plan"":""My plan would be to try and control the canoe in a manner that would change our route and have us near enough to land so that we could jump off""}","""",test,Stop your canoe from falling down the waterfall.,generate plans,"without using a paddle, a rock, or a rope"
559,714,9,22,3,"""",335351,survey-text,9,936864,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""Plan"":""My plan would be to use metal and super glue and make a bookshelf out of metal instead""}","""",test,Build a bookshelf.,generate plans,"without using wood, planks, nails, gum, or books"
560,715,10,22,3,"""",99245.99999999988,survey-text,10,1036109,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""Plan"":""My plan would be to create my own decorations that aren't necessarily Christmas related and use those instead. I would also use  a blanket that i could cut up and use as an alternative to accenting the Christmas tree leaves""}","""",test,Decorate the world's largest Christmas tree.,generate plans,"without using lights, Christmas decorations, or fake leaves"
561,716,11,22,3,"""",70624.00000000012,survey-text,11,1106736,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""Plan"":""My plan would be to use a knife and my hands and split apart the tree bark until it is thin enough to fall""}","""",test,Cut down a tree.,generate plans,"without using a chainsaw, an axe, or a lorry"
562,717,12,22,3,"[{""page_index"":0,""viewing_time"":13648.999999999767},{""page_index"":1,""viewing_time"":9880.000000000233}]",23529,instructions,12,1130266,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"""","""","""","""","""",""""
563,718,13,22,3,"""",6427,survey-multi-choice,13,1136697,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""",""""
564,719,14,22,3,"[{""page_index"":0,""viewing_time"":1055.0000000002328}]",1055.0000000002328,instructions,14,1137756,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"""","""","""","""","""",""""
565,720,15,22,3,"""",11278,survey-likert,15,1149038,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""freq"":3}",[0],"""",Keep a baby platupyus entertained.,rate plans,"without using a ball, an aquarium, plastic fish, or a clown"
566,721,16,22,3,"""",8808,survey-likert,16,1157850,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""freq"":0}",[0],"""","Order food in a restaurant, where you don't speak the native language.",rate plans,"without using a translator app, a human translator, your fingers, or sign language"
567,722,17,22,3,"""",10537,survey-likert,17,1168392,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""freq"":3}",[0],"""",Remove plaque from the teeth of a lion.,rate plans,"without using a tranquilizer, meat, a sleeping drug, or animal specialists"
568,723,18,22,3,"""",6977,survey-likert,18,1175373,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""freq"":4}",[0],"""",Stop your canoe from falling down the waterfall.,rate plans,"without using a paddle, a rock, or a rope"
569,724,19,22,3,"""",6209,survey-likert,19,1181587,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""freq"":3}",[0],"""",Build a bookshelf.,rate plans,"without using wood, planks, nails, gum, or books"
570,725,20,22,3,"""",6306,survey-likert,20,1187896,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""freq"":5}",[0],"""",Decorate the world's largest Christmas tree.,rate plans,"without using lights, Christmas decorations, or fake leaves"
571,726,21,22,3,"""",10887,survey-likert,21,1198788,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""freq"":5}",[0],"""",Cut down a tree.,rate plans,"without using a chainsaw, an axe, or a lorry"
572,727,22,22,3,"""",18089,survey-text,22,1216893,93,6108ba2774a08a10c085bb41,613bc63a328699d8edb85d82,612e774f539a45b2e8aad19e,613bc63a328699d8edb85d82,"{""Q0"":""10"",""Q1"":""7"",""Q2"":""7"",""Q3"":""3"",""Q4"":""thanks""}","""","""","""","""",""""
573,728,0,23,2,"[{""page_index"":0,""viewing_time"":7365.299999982119},{""page_index"":1,""viewing_time"":3959.7000000178814},{""page_index"":2,""viewing_time"":4691.899999976158},{""page_index"":3,""viewing_time"":6088.100000023842}]",22106.5,instructions,0,22120,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"""","""","""","""","""",""""
574,729,1,23,2,"""",78944.80000001192,survey-text,1,101137,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""Q0"":""I commit to do my best to try to rite high-quality plans. I recognize that if I do not try my best to generate a plan for each goal, I may not be paid.  ""}","""","""","""","""",""""
575,730,2,23,2,"[{""page_index"":0,""viewing_time"":2147.199999988079}]",2147.5999999940395,instructions,2,103286,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"""","""","""","""","""",""""
576,731,3,23,2,"""",21577.80000001192,survey-multi-choice,3,124869,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""",""""
577,732,4,23,2,"[{""page_index"":0,""viewing_time"":1492.0999999940395}]",1492.7000000178814,instructions,4,126364,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"""","""","""","""","""",""""
578,733,5,23,2,"""",60582,survey-text,5,186955,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""Plan"":""You could gather up some strong friends. Have some get on the roof and others stand on the ground and lift it up to the ones on the roof. ""}","""",test,Get your sofa onto the roof of your house.,generate plans,"without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane"
579,734,6,23,2,"""",71026.59999999404,survey-text,6,257990,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""Plan"":""You could make friends with the person who controls the key to the case. Then ask them to let you borrow the key. ""}","""",test,Steal the championship trophy from behind your school's award case.,generate plans,"without using a hammer, a sledgehammer, a mask, spray foam, a backpack, a large bag, or another person"
580,735,7,23,2,"""",80223.60000002384,survey-text,7,338221,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""Plan"":""You could go door to door and tell people all the good things about re-electing the mayor. ""}","""",test,Help your local town mayor win re-election.,generate plans,"without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones"
581,736,8,23,2,"""",51910.69999998808,survey-text,8,390135,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""Plan"":""Just take off walking with your dog in your arms. That will be easier on you if you happen to have a small dog.""}","""",test,Take your dog for a walk.,generate plans,"without using a leash, a collar, plastic bags, water, socks, shoes, or athleisure"
582,737,9,23,2,"""",35888.09999999404,survey-text,9,426031,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""Plan"":""Turn on a video game of a baseball game, gather your friends around and play. ""}","""",test,Play baseball with your friends.,generate plans,"without using a bat, a baseball, gloves, a field, or markers"
583,738,10,23,2,"""",66549.80000001192,survey-text,10,492585,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""Plan"":""You find a large tree and sit under it in the shade and let the natural breeze cool you. ""}","""",test,Cool down in a record-breaking heat wave.,generate plans,"without using an air conditioner, fans, washclothes, cold water, a bathtub, ice cubes, ice cream, popsicles, bottled water, or a deep freezer"
584,739,11,23,2,"""",50270,survey-text,11,542865,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""Plan"":""You could make a pair of shoes using two small cardboard boxes and some tape. ""}","""",test,Make a pair of new shoes.,generate plans,"without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler"
585,740,12,23,2,"[{""page_index"":0,""viewing_time"":2453.7999999821186},{""page_index"":1,""viewing_time"":6300.200000017881}]",8754.799999982119,instructions,12,551621,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"""","""","""","""","""",""""
586,741,13,23,2,"""",22307,survey-multi-choice,13,573933,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""",""""
587,742,14,23,2,"[{""page_index"":0,""viewing_time"":1283.4000000059605}]",1284.199999988079,instructions,14,575219,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"""","""","""","""","""",""""
588,743,15,23,2,"""",20380.40000000596,survey-likert,15,595605,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""freq"":5}",[0],"""",Get your sofa onto the roof of your house.,rate plans,"without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane"
589,744,16,23,2,"""",6576.5,survey-likert,16,602185,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""freq"":5}",[0],"""",Steal the championship trophy from behind your school's award case.,rate plans,"without using a hammer, a sledgehammer, a mask, spray foam, a backpack, a large bag, or another person"
590,745,17,23,2,"""",19532.30000001192,survey-likert,17,621723,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""freq"":4}",[0],"""",Help your local town mayor win re-election.,rate plans,"without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones"
591,746,18,23,2,"""",12694.799999982119,survey-likert,18,634421,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""freq"":2}",[0],"""",Take your dog for a walk.,rate plans,"without using a leash, a collar, plastic bags, water, socks, shoes, or athleisure"
592,747,19,23,2,"""",7709.700000017881,survey-likert,19,642137,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""freq"":1}",[0],"""",Play baseball with your friends.,rate plans,"without using a bat, a baseball, gloves, a field, or markers"
593,748,20,23,2,"""",7425.699999988079,survey-likert,20,649565,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""freq"":2}",[0],"""",Cool down in a record-breaking heat wave.,rate plans,"without using an air conditioner, fans, washclothes, cold water, a bathtub, ice cubes, ice cream, popsicles, bottled water, or a deep freezer"
594,749,21,23,2,"""",6487.700000017881,survey-likert,21,656059,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""freq"":5}",[0],"""",Make a pair of new shoes.,rate plans,"without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler"
595,750,22,23,2,"""",51973.09999999404,survey-text,22,708037,53,6108ba2774a08a10c085bb41,613bc6f431f245aabf5f7ad5,5e1643c3271305c216555087,613bc6f431f245aabf5f7ad5,"{""Q0"":""10"",""Q1"":""7"",""Q2"":""10"",""Q3"":""5"",""Q4"":""Interesting, I enjoyed it. ""}","""","""","""","""",""""
596,751,0,41,4,"[{""page_index"":0,""viewing_time"":3886.7999999523163},{""page_index"":1,""viewing_time"":8954.200000047684},{""page_index"":2,""viewing_time"":4495.100000143051},{""page_index"":3,""viewing_time"":3885.399999856949}]",21222.900000095367,instructions,0,21233,48,6108ba2774a08a10c085bb41,613faddc82278b10771a1f91,5a49d6a06d85f80001c25bc4,613faddc82278b10771a1f91,"""","""","""","""","""",""""
597,752,1,41,4,"""",28675.700000047684,survey-text,1,49934,48,6108ba2774a08a10c085bb41,613faddc82278b10771a1f91,5a49d6a06d85f80001c25bc4,613faddc82278b10771a1f91,"{""Q0"":""I commit to do my best to try to write high-quality plans. I recognize that if I do not try my best to generate a plan for each goal, I may not be paid""}","""","""","""","""",""""
598,753,2,41,4,"[{""page_index"":0,""viewing_time"":2563.0999999046326}]",2563.5,instructions,2,52499,48,6108ba2774a08a10c085bb41,613faddc82278b10771a1f91,5a49d6a06d85f80001c25bc4,613faddc82278b10771a1f91,"""","""","""","""","""",""""
599,754,3,41,4,"""",11071.200000047684,survey-multi-choice,3,63577,48,6108ba2774a08a10c085bb41,613faddc82278b10771a1f91,5a49d6a06d85f80001c25bc4,613faddc82278b10771a1f91,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""",""""
600,755,4,41,4,"[{""page_index"":0,""viewing_time"":1502.6000001430511}]",1503.2999999523163,instructions,4,65084,48,6108ba2774a08a10c085bb41,613faddc82278b10771a1f91,5a49d6a06d85f80001c25bc4,613faddc82278b10771a1f91,"""","""","""","""","""",""""
601,756,5,41,4,"""",59501.299999952316,survey-text,5,124592,48,6108ba2774a08a10c085bb41,613faddc82278b10771a1f91,5a49d6a06d85f80001c25bc4,613faddc82278b10771a1f91,"{""Plan"":""I will research what is the impact of someone hitting the ground from this type of height and calculate what force it needs to withstand. Then I will see what could help - e.g. does a water landing help or what kind of padding, and what is the accuracy of surface area needed to protect the person""}","""",test,Create a safe landing for a falling skydiver.,generate plans,"without using a net, drones, a safety flag, or a parachute"
